START,1579446038.687229
ADD,1579446250.137091
ADD,1579446484.130417
ADD,1579446590.697123
ADD,1579446633.511391
ADD,1579446654.850611
ADD,1579446670.64535
ADD,1579446761.224422
ADD,1579446782.552422
ADD,1579446785.053707
ADD,1579446789.499416
ADD,1579446844.362393
ADD,1579447029.254624
ADD,1579447036.637408
ADD,1579447037.253092
ADD,1579447038.402793
ADD,1579447039.32518
ADD,1579447040.83405
ADD,1579447103.643238
ADD,1579447146.445369
ADD,1579447177.242389
ADD,1579447979.999251
ADD,1579447980.501835
ADD,1579447980.844309
ADD,1579447981.271857
ADD,1579447981.701057
ADD,1579447982.084966
ADD,1579447982.556075
ADD,1579447982.961589
ADD,1579447983.372694
ADD,1579447984.028187
ADD,1579447984.521274
ADD,1579447985.123599
ADD,1579447985.621751
ADD,1579448024.95104
ADD,1579448130.559696
ADD,1579448130.969892
ADD,1579448208.79193
ADD,1579448256.77795
ADD,1579448782.949144
ADD,1579448783.693901
ADD,1579448784.236449
ADD,1579448784.818508
ADD,1579448785.443912
ADD,1579448785.919271
ADD,1579448786.525032
ADD,1579448787.567799
ADD,1579448787.978687
ADD,1579449377.227075
ADD,1579449423.790524
END,1579450554.722424
START,1579452908.499601
ADD,1579454174.520146
ADD,1579454175.619057
ADD,1579454176.393802
ADD,1579454177.214981
ADD,1579454177.96861
ADD,1579454178.633738
ADD,1579454179.226982
ADD,1579454179.846205
ADD,1579454180.469936
ADD,1579454181.050171
ADD,1579454181.602577
ADD,1579454182.186472
ADD,1579454182.74588
ADD,1579454183.308083
ADD,1579454183.879788
ADD,1579454186.157242
ADD,1579454186.896793
ADD,1579454187.373835
ADD,1579454187.972138
ADD,1579454188.421811
END,1579454282.678429
START,1579454424.247267
ADD,1579454605.928108
ADD,1579454610.545851
ADD,1579454661.037491
ADD,1579454682.258277
ADD,1579454806.246254
ADD,1579454806.822872
ADD,1579454828.255714
ADD,1579454973.461101
ADD,1579454973.863384
ADD,1579455042.302525
ADD,1579455069.158008
ADD,1579455152.028153
ADD,1579455455.600619
ADD,1579455456.936221
ADD,1579455559.461046
ADD,1579455560.189986
ADD,1579455560.798141
ADD,1579455670.649419
ADD,1579455672.358977
ADD,1579455732.851037
ADD,1579455962.189077
ADD,1579456161.705125
ADD,1579456441.213777
ADD,1579456461.756474
ADD,1579456647.046826
ADD,1579456647.640185
ADD,1579456750.1844
ADD,1579456897.906633
ADD,1579456898.537072
ADD,1579456920.28835
ADD,1579456959.25837
ADD,1579456983.990085
ADD,1579457048.570686
ADD,1579457148.284139
ADD,1579457604.495307
ADD,1579457997.736859
ADD,1579458079.411304
ADD,1579458080.000086
ADD,1579458088.992663
ADD,1579458134.034541
ADD,1579458163.884065
ADD,1579458202.226511
ADD,1579458253.815913
ADD,1579458287.481973
ADD,1579458288.36137
ADD,1579458663.77521
ADD,1579458664.465169
ADD,1579458665.095961
ADD,1579458680.10779
ADD,1579458855.097172
ADD,1579458916.554204
ADD,1579459087.840302
ADD,1579459168.917781
ADD,1579459260.909756
ADD,1579459261.809117
ADD,1579459558.695866
END,1579459560.640415
START,1579624071.929209
ADD,1579626802.908682
ADD,1579626821.725456
ADD,1579626837.251992
END,1579626838.940827
START,1579719537.64847
END,1579724702.858582
START,1579725393.685717
ADD,1579726380.689949
ADD,1579726396.048777
ADD,1579726408.530104
ADD,1579727012.485689
ADD,1579727013.33066
ADD,1579727014.025358
ADD,1579727094.612622
ADD,1579727095.898195
ADD,1579727110.500302
ADD,1579727146.305888
ADD,1579727193.71932
ADD,1579727296.804504
ADD,1579727400.453381
ADD,1579727515.644481
ADD,1579727530.078154
ADD,1579727723.206334
ADD,1579727724.103794
ADD,1579727724.757251
END,1579728733.377868
START,1579810379.965678
ADD,1579813677.928039
ADD,1579813842.84617
ADD,1579814095.984026
ADD,1579814631.349043
END,1579814884.837547
START,1580664098.980289
ADD,1580665081.367234
ADD,1580665155.513777
ADD,1580665235.820004
ADD,1580665261.820073
ADD,1580665409.622652
ADD,1580665443.296977
ADD,1580665524.183734
ADD,1580665571.804253
ADD,1580665797.763102
ADD,1580665807.369247
ADD,1580665866.767779
ADD,1580666001.477516
ADD,1580666002.290913
ADD,1580666473.969616
ADD,1580666518.785023
ADD,1580666569.312254
ADD,1580666631.591356
ADD,1580667243.12957
ADD,1580667269.636709
ADD,1580667304.292002
ADD,1580667500.838104
ADD,1580667574.174252
ADD,1580667586.055284
ADD,1580667607.562231
ADD,1580667638.283424
ADD,1580667659.210522
ADD,1580667734.44706
ADD,1580667921.037774
ADD,1580667950.013948
ADD,1580668049.365238
ADD,1580668068.849475
ADD,1580668155.308534
ADD,1580668191.038335
ADD,1580668527.332221
ADD,1580668972.425739
ADD,1580668990.867224
ADD,1580668997.821552
ADD,1580669504.158494
ADD,1580669506.648256
ADD,1580669624.410097
ADD,1580669833.655942
ADD,1580669873.208593
ADD,1580669915.097086
ADD,1580669982.38697
ADD,1580670010.13197
ADD,1580670043.35317
ADD,1580670090.388777
ADD,1580670274.713696
ADD,1580670344.505987
ADD,1580670363.823353
ADD,1580670376.205161
ADD,1580670555.855006
ADD,1580670604.874771
ADD,1580670793.119051
ADD,1580671055.456522
ADD,1580671128.379686
ADD,1580671257.661747
ADD,1580671258.772375
ADD,1580671282.527127
ADD,1580671405.477358
ADD,1580671439.425017
ADD,1580671637.226868
ADD,1580671639.761218
ADD,1580671775.993149
ADD,1580671776.700831
ADD,1580671801.81461
ADD,1580671809.41349
ADD,1580671904.049078
ADD,1580671991.027634
ADD,1580671992.327127
ADD,1580671993.28183
ADD,1580672069.228733
ADD,1580672223.717873
ADD,1580672224.663388
ADD,1580672236.246834
ADD,1580672251.88981
ADD,1580672383.69503
ADD,1580672413.241123
ADD,1580672571.519415
ADD,1580672573.043899
ADD,1580672614.188159
ADD,1580672780.605373
ADD,1580672846.959686
ADD,1580672913.331822
ADD,1580673005.020282
ADD,1580673006.16822
ADD,1580673037.559661
ADD,1580673191.960443
ADD,1580673227.603166
ADD,1580673438.728883
ADD,1580673512.977823
ADD,1580673661.415241
ADD,1580673746.799075
ADD,1580673747.509935
ADD,1580673913.188065
ADD,1580673927.746711
ADD,1580674035.682338
ADD,1580674044.017461
ADD,1580674295.604899
ADD,1580674298.123835
ADD,1580674862.753103
ADD,1580674864.245402
END,1580675003.304292
START,1580756085.403808
ADD,1580756087.888926
ADD,1580756176.009551
ADD,1580756229.357848
ADD,1580756709.109101
ADD,1580756743.349376
ADD,1580756746.780716
ADD,1580756845.968952
ADD,1580756953.864821
ADD,1580756954.981362
ADD,1580757064.905339
ADD,1580757066.397584
ADD,1580757228.521601
ADD,1580757296.707073
ADD,1580757327.671493
ADD,1580757350.091077
ADD,1580757372.619554
ADD,1580757416.663198
ADD,1580757506.955002
ADD,1580757566.62029
ADD,1580757567.454997
ADD,1580757676.207091
ADD,1580758902.256927
ADD,1580758903.417704
ADD,1580758977.279828
ADD,1580758979.235761
ADD,1580758981.282287
ADD,1580759130.620824
ADD,1580759278.837719
ADD,1580759306.708885
ADD,1580759382.932678
ADD,1580759412.79139
ADD,1580759460.941479
ADD,1580759572.056509
ADD,1580760065.708896
ADD,1580760162.9404
ADD,1580760416.146966
ADD,1580760500.910987
ADD,1580760840.287969
ADD,1580760841.747995
ADD,1580760842.765228
ADD,1580760845.015172
ADD,1580760898.500179
ADD,1580760988.187643
ADD,1580760989.026526
ADD,1580760989.807686
ADD,1580761091.141256
ADD,1580761159.981312
END,1580761390.046317
START,1580763165.845814
ADD,1580763242.416101
ADD,1580763243.522584
ADD,1580763256.58404
ADD,1580763321.644336
ADD,1580763454.177443
ADD,1580763490.690164
ADD,1580763581.663756
ADD,1580763708.882118
ADD,1580763712.823736
ADD,1580763734.721917
ADD,1580764127.326404
ADD,1580764375.247521
ADD,1580764477.612621
ADD,1580764480.969845
ADD,1580764588.577816
ADD,1580764611.711511
ADD,1580764692.377001
ADD,1580764693.83197
ADD,1580764795.743731
ADD,1580764803.148626
ADD,1580764811.551627
ADD,1580764822.235627
ADD,1580764925.183592
ADD,1580765022.902863
ADD,1580765023.92717
ADD,1580765024.920649
ADD,1580765177.225269
ADD,1580765203.974103
ADD,1580765326.45923
ADD,1580765400.318395
ADD,1580765521.335452
ADD,1580765523.359658
ADD,1580765524.637222
ADD,1580765607.73813
ADD,1580765623.112771
ADD,1580766122.266694
ADD,1580766124.445939
ADD,1580766147.120009
ADD,1580766266.612779
ADD,1580766267.739983
ADD,1580766268.843902
ADD,1580766363.576538
ADD,1580766380.064683
ADD,1580766381.297135
ADD,1580766383.500865
ADD,1580766399.763992
ADD,1580767710.865386
ADD,1580767712.182962
ADD,1580767713.218545
ADD,1580767906.972911
ADD,1580767931.01213
ADD,1580767964.446145
ADD,1580768069.821018
END,1580768233.285763
START,1580828932.633929
ADD,1580828937.561215
ADD,1580829101.366003
ADD,1580829106.938936
ADD,1580829113.383855
END,1580830453.198646
START,1581094900.137617
ADD,1581095479.835344
ADD,1581095480.800793
ADD,1581095482.894904
ADD,1581095483.942506
ADD,1581095486.062261
ADD,1581095487.100822
ADD,1581095488.243947
ADD,1581095497.841103
ADD,1581095498.752151
ADD,1581095499.252056
ADD,1581095499.76896
ADD,1581095500.227039
ADD,1581095500.73636
ADD,1581095501.284093
ADD,1581095502.023006
ADD,1581095502.516026
ADD,1581095503.249636
ADD,1581095523.129139
ADD,1581095529.821096
ADD,1581095531.003034
ADD,1581095532.344109
ADD,1581095541.203628
ADD,1581095552.16836
ADD,1581095553.794371
ADD,1581095567.042845
ADD,1581095628.312206
ADD,1581095691.783749
ADD,1581095709.222041
ADD,1581095762.863266
ADD,1581095776.781037
ADD,1581095782.090469
ADD,1581095805.915954
ADD,1581095964.167
ADD,1581095965.019966
ADD,1581095966.089456
ADD,1581096068.29304
ADD,1581096089.395361
ADD,1581096112.794464
ADD,1581096120.662616
ADD,1581096127.768095
ADD,1581096143.865345
ADD,1581096216.505228
ADD,1581096217.360069
ADD,1581096262.115936
ADD,1581096271.690157
ADD,1581096280.063518
ADD,1581096293.163564
ADD,1581096327.376064
ADD,1581096405.128452
ADD,1581096409.781273
ADD,1581096540.906637
ADD,1581096549.290394
ADD,1581096599.821122
ADD,1581096609.525568
ADD,1581096681.425439
ADD,1581096867.589938
ADD,1581097190.061942
END,1581097198.942979
START,1581099108.103246
ADD,1581099411.10777
ADD,1581099411.870136
ADD,1581099459.354631
ADD,1581099639.387894
ADD,1581099685.320272
ADD,1581099728.823295
ADD,1581099760.978538
ADD,1581099761.754272
ADD,1581099776.105141
ADD,1581099828.909742
ADD,1581099852.217573
ADD,1581099879.868102
ADD,1581100024.172303
ADD,1581100070.656255
ADD,1581100088.575911
ADD,1581100089.62664
ADD,1581100136.601519
ADD,1581100137.449368
ADD,1581100170.365018
ADD,1581100253.242106
ADD,1581100266.236865
ADD,1581100432.344675
ADD,1581100443.496361
ADD,1581100446.811244
ADD,1581100481.125004
ADD,1581100513.624306
ADD,1581100514.694027
ADD,1581100527.789169
ADD,1581100701.366609
ADD,1581100715.690518
ADD,1581100716.427448
ADD,1581100741.184701
ADD,1581101087.451654
ADD,1581101138.590674
ADD,1581101162.306953
ADD,1581101354.242216
ADD,1581101576.40604
ADD,1581101577.353701
ADD,1581101625.466407
ADD,1581101826.422042
ADD,1581101827.725385
ADD,1581102015.592891
ADD,1581102016.295153
ADD,1581102042.81645
ADD,1581102119.219369
ADD,1581102119.907376
ADD,1581102120.626229
ADD,1581102121.23434
ADD,1581102121.819298
ADD,1581102135.321253
ADD,1581102135.970081
ADD,1581102144.464033
END,1581102297.642338
START,1581156297.282266
ADD,1581156301.242116
ADD,1581156302.740201
ADD,1581156376.001084
ADD,1581156432.219156
END,1581156576.058228
START,1581156729.644991
ADD,1581156730.519264
ADD,1581156812.862199
ADD,1581157142.239946
ADD,1581157186.417792
ADD,1581157189.451656
ADD,1581157220.327641
END,1581157416.709212
START,1581157516.730339
ADD,1581157518.221075
ADD,1581157582.685402
ADD,1581157717.060424
ADD,1581157756.893237
ADD,1581157847.311935
ADD,1581157913.72587
ADD,1581157951.080481
ADD,1581158060.157181
ADD,1581158282.541814
ADD,1581158283.228996
ADD,1581158284.409608
ADD,1581158332.427665
ADD,1581158401.992571
ADD,1581158403.120564
ADD,1581158489.414697
ADD,1581158629.326262
ADD,1581158700.556134
ADD,1581158701.567515
ADD,1581158781.996207
END,1581158966.8505
START,1581160093.138497
ADD,1581160095.096022
ADD,1581160106.070376
ADD,1581160464.866007
ADD,1581160489.004757
ADD,1581160515.69542
ADD,1581160532.671241
ADD,1581160560.962007
ADD,1581160576.313507
ADD,1581160603.904566
ADD,1581160962.899217
ADD,1581160991.038643
ADD,1581161036.420989
ADD,1581161053.427326
ADD,1581161094.572995
ADD,1581161213.604703
ADD,1581161214.338097
ADD,1581161215.061377
ADD,1581161281.176482
ADD,1581161423.784828
ADD,1581161424.457582
ADD,1581161467.683615
ADD,1581161506.330051
ADD,1581162058.119426
ADD,1581162059.041423
ADD,1581162060.148214
ADD,1581162065.471074
END,1581162070.447597
START,1581169634.413909
ADD,1581169779.106543
ADD,1581169779.62663
ADD,1581169943.522007
ADD,1581170094.742366
ADD,1581170114.117287
ADD,1581170139.29408
ADD,1581170304.027514
ADD,1581170377.118338
ADD,1581170377.945607
ADD,1581170398.284922
ADD,1581170408.809379
ADD,1581170467.164618
ADD,1581170528.365463
ADD,1581170708.698096
ADD,1581170860.956458
ADD,1581170922.503288
ADD,1581171014.636847
ADD,1581171038.745773
ADD,1581171078.627472
ADD,1581171091.088676
ADD,1581171203.057654
ADD,1581171289.515357
ADD,1581171465.795116
ADD,1581171487.766762
ADD,1581171619.514281
ADD,1581171642.629094
ADD,1581171686.809687
ADD,1581171797.909767
END,1581171916.245535
START,1581173867.98391
ADD,1581174110.596093
ADD,1581174150.272923
ADD,1581174151.09118
ADD,1581174151.796361
ADD,1581174164.623304
ADD,1581174359.982229
ADD,1581174425.419555
ADD,1581174579.758872
ADD,1581174779.384442
END,1581174915.088052
START,1581198216.946168
ADD,1581198295.524038
ADD,1581198296.171307
ADD,1581198327.068066
ADD,1581198568.491374
ADD,1581198677.790277
ADD,1581198706.269762
ADD,1581198718.101096
ADD,1581198779.487869
ADD,1581198872.018298
ADD,1581198954.909535
ADD,1581198994.294274
ADD,1581198995.544859
ADD,1581199211.35423
ADD,1581199391.290038
ADD,1581199436.919012
ADD,1581199451.239291
ADD,1581199481.066445
ADD,1581199585.661286
ADD,1581199612.381839
ADD,1581199646.452308
ADD,1581199704.870679
ADD,1581199705.613922
ADD,1581199773.296661
ADD,1581199876.899686
ADD,1581199906.7007
ADD,1581199969.913043
ADD,1581200164.524503
ADD,1581200165.351875
ADD,1581200211.701369
ADD,1581200418.045104
ADD,1581200533.905659
ADD,1581200559.891207
ADD,1581200698.559213
ADD,1581200725.172621
ADD,1581200842.685295
ADD,1581200931.456689
ADD,1581200933.878246
ADD,1581200936.364575
ADD,1581200959.694371
ADD,1581201089.745318
ADD,1581201121.881157
ADD,1581201126.596944
ADD,1581201172.368267
ADD,1581201436.272378
ADD,1581201588.507936
ADD,1581201711.967191
ADD,1581201713.180686
ADD,1581201714.427588
ADD,1581201715.580892
ADD,1581201724.736947
ADD,1581201749.68166
ADD,1581201955.787686
ADD,1581201957.047421
ADD,1581201958.146033
ADD,1581202074.703004
ADD,1581202075.510041
ADD,1581202202.112333
ADD,1581202301.288072
END,1581202507.124407
START,1581203193.460938
ADD,1581203238.968866
ADD,1581203318.47273
ADD,1581203342.361424
ADD,1581203474.626595
ADD,1581203506.955619
ADD,1581203552.636989
ADD,1581203553.559148
ADD,1581203569.449132
ADD,1581203644.603495
ADD,1581203741.016241
ADD,1581203770.638401
ADD,1581203797.119415
ADD,1581203830.70812
ADD,1581204043.305228
ADD,1581204044.116698
