Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
4162,ISP Alliance a.s.,Prague,2018-03-23T15:05:01.916000Z,3.5675402088293633,12.691,11282359.515841102,10030086.68637029,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T16:05:02.962478Z,3.5675402088293633,17.015,13390794.741912888,10145525.62791493,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T17:05:02.271333Z,3.5675402088293633,25.966,11626980.159416666,10131875.927867822,,94.230.157.82
11290,HBO Europe s.r.o.,Prague,2018-03-23T18:05:03.484750Z,3.5675402088293633,47.539,5151165.632289592,9354713.882670457,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T19:05:03.317687Z,3.5675402088293633,18.271,10516963.470225519,5421400.566805712,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T20:05:03.207514Z,3.5675402088293633,19.129,13180372.415589279,10141867.445616245,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T21:05:02.563834Z,3.5675402088293633,26.222,5350576.021608933,6985883.098593047,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T22:05:02.484532Z,3.5675402088293633,18.48,10504243.791893646,10001720.377628295,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-23T23:05:02.636086Z,3.5675402088293633,14.223,9571727.277857091,10092443.409872282,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T00:05:02.522123Z,3.5675402088293633,14.488,11585465.373021478,9987640.96774104,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-24T01:05:03.149532Z,3.5675402088293633,17.594,11730310.259712497,9534539.530588895,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T02:05:02.513422Z,3.5675402088293633,17.235,12609581.796089731,7536319.721027677,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T03:05:02.692971Z,3.5675402088293633,11.778,11717597.332068378,10205229.72805759,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T04:05:02.600531Z,3.5675402088293633,11.662,13603451.03459951,10076570.848462502,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-24T05:05:02.722436Z,3.5675402088293633,18.274,13343330.508388914,10145549.24097571,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T06:05:02.813075Z,3.5675402088293633,19.073,13314696.094667755,10023395.677642217,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-24T07:05:02.732525Z,3.5675402088293633,17.414,9625123.01452521,7590416.30448155,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T08:05:02.361650Z,3.5675402088293633,12.306,12664039.69157056,10212300.571039213,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-24T09:05:02.268241Z,3.5675402088293633,12.795,12567311.19309203,7545787.600043432,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-24T10:05:02.060197Z,3.5675402088293633,14.262,12054431.511755094,10016773.343475847,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-24T11:05:02.455550Z,3.5675402088293633,15.983,11072972.131475685,10063928.887252146,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T12:05:01.953313Z,3.5675402088293633,11.681,12785076.210324567,10121769.75768114,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T13:05:02.295132Z,3.5675402088293633,12.566,9835462.557844302,10062909.834250856,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T14:05:02.657567Z,3.5675402088293633,14.519,9965070.679579869,10163590.34680495,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T15:05:02.618689Z,3.5675402088293633,19.979,9620726.754112726,9621469.890805539,,94.230.157.82
8068,Elektro Solution s.r.o.,Prague,2018-03-24T16:05:02.492151Z,3.5675402088293633,28.849,8920595.474908506,9306957.978529757,,94.230.157.82
8497,CMIS.cz,Prague,2018-03-24T17:05:03.202723Z,3.5675402088293633,22.76,1009034.2023908626,1240234.0064136311,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T18:05:08.886224Z,3.5675402088293633,18.136,6448004.0620499505,7363753.087917229,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T19:05:02.477938Z,3.5675402088293633,12.657,9432619.857173724,7280786.850613981,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T20:05:03.082687Z,3.5675402088293633,43.704,8932462.769426437,7778481.664186239,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-24T21:05:03.099235Z,3.5675402088293633,26.073,2349504.087692815,6153686.096100499,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T22:05:02.700851Z,3.5675402088293633,28.071,9705127.821810976,7415655.485969117,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-24T23:05:07.494151Z,3.5675402088293633,11.54,10654854.263637053,7108631.014155806,,94.230.157.82
8068,Elektro Solution s.r.o.,Prague,2018-03-25T00:05:02.558951Z,3.5675402088293633,18.474,11445122.106064733,10128550.591725307,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-25T01:05:02.076435Z,3.5675402088293633,14.509,10777693.71594368,10027335.131896378,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-25T02:05:02.749044Z,3.5675402088293633,16.066,11534206.936288314,10182728.20109811,,94.230.157.82
8068,Elektro Solution s.r.o.,Prague,2018-03-25T03:05:02.539703Z,3.5675402088293633,11.958,12690914.7734162,10145020.902600594,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-25T04:05:02.568625Z,3.5675402088293633,12.348,11950254.770524722,9889012.081140775,,94.230.157.82
8497,CMIS.cz,Prague,2018-03-25T05:05:02.037562Z,3.5675402088293633,24.006,10745166.728202604,10148146.095758885,,94.230.157.82
8068,Elektro Solution s.r.o.,Prague,2018-03-25T06:05:02.525977Z,3.5675402088293633,12.129,6157511.250479877,9218628.3828004,,94.230.157.82
8068,Elektro Solution s.r.o.,Prague,2018-03-25T07:05:03.285649Z,3.5675402088293633,12.159,4586388.442854878,7804790.8420606395,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-25T08:05:02.061384Z,3.5675402088293633,16.648,7052099.500212612,9074812.761626776,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-25T09:05:03.013498Z,3.5675402088293633,12.511,6550357.192026969,9571291.376500728,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-25T10:05:02.559249Z,3.5675402088293633,23.198,10622791.195382329,8753876.220308775,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T11:05:03.072104Z,3.5675402088293633,14.856,10069864.859102646,10148847.632931432,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-25T12:05:02.154408Z,3.5675402088293633,31.7,1452072.3924479675,5570253.637222232,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T13:05:02.533760Z,3.5675402088293633,18.418,9411900.505585484,7475820.345720795,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-25T14:05:02.451998Z,3.5675402088293633,16.11,10261137.76555281,9980852.1776015,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-25T15:05:01.971036Z,3.5675402088293633,20.95,7760379.356147318,6911747.249673373,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T16:05:02.588095Z,3.5675402088293633,12.622,13918083.751122024,10126421.673253061,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-25T17:05:02.074000Z,3.5675402088293633,13.932,11940325.298824055,9766839.895257274,,94.230.157.82
8223,Webshare.cz,Prague,2018-03-25T18:05:02.632616Z,3.5675402088293633,18.146,7746417.750967232,0.0,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T19:05:02.987893Z,3.5675402088293633,107.704,7855568.870682401,7426517.009370283,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-25T20:05:03.744283Z,3.5675402088293633,45.25,1349310.978231835,1451370.4377230855,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T21:05:03.151491Z,3.5675402088293633,33.255,6728979.734212456,8705818.312480904,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-25T22:05:02.554354Z,3.5675402088293633,22.309,2102173.681667794,3326857.7615991165,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-25T23:05:02.449770Z,3.5675402088293633,14.167,2660366.87445142,1819716.9139983181,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T00:05:03.002906Z,3.5675402088293633,11.768,7632695.067819693,10065014.451382814,,94.230.157.82
8223,Webshare.cz,Prague,2018-03-26T01:05:02.792630Z,3.5675402088293633,25.315,6104533.493869834,2491389.5415788954,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-26T02:05:02.276346Z,3.5675402088293633,16.363,10895296.747337539,9907535.338293148,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-26T03:05:02.898554Z,3.5675402088293633,13.849,10852426.746585893,7778915.66555168,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T04:05:02.521128Z,3.5675402088293633,12.506,12158732.763548585,10027355.535557365,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-26T05:05:02.929471Z,3.5675402088293633,17.767,11475108.51719193,10163644.996986985,,94.230.157.82
